,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30227,11490818,44886,NIFTY2231019500CE,NIFTY,0,3/10/2022,19500,0.05,50,CE,NFO-OPT,NFO
30228,11491074,44887,NIFTY2231019500PE,NIFTY,0,3/10/2022,19500,0.05,50,PE,NFO-OPT,NFO
30229,12148482,47455,NIFTY2231019550CE,NIFTY,0,3/10/2022,19550,0.05,50,CE,NFO-OPT,NFO
30230,12148738,47456,NIFTY2231019550PE,NIFTY,0,3/10/2022,19550,0.05,50,PE,NFO-OPT,NFO
30231,10869250,42458,NIFTY2231019600CE,NIFTY,0,3/10/2022,19600,0.05,50,CE,NFO-OPT,NFO
30232,10869506,42459,NIFTY2231019600PE,NIFTY,0,3/10/2022,19600,0.05,50,PE,NFO-OPT,NFO
30233,10870786,42464,NIFTY2231019650CE,NIFTY,0,3/10/2022,19650,0.05,50,CE,NFO-OPT,NFO
30234,10871042,42465,NIFTY2231019650PE,NIFTY,0,3/10/2022,19650,0.05,50,PE,NFO-OPT,NFO
30235,10872578,42471,NIFTY2231019700CE,NIFTY,0,3/10/2022,19700,0.05,50,CE,NFO-OPT,NFO
30236,10872834,42472,NIFTY2231019700PE,NIFTY,0,3/10/2022,19700,0.05,50,PE,NFO-OPT,NFO
30237,12499458,48826,NIFTY2231019750CE,NIFTY,0,3/10/2022,19750,0.05,50,CE,NFO-OPT,NFO
30238,12499714,48827,NIFTY2231019750PE,NIFTY,0,3/10/2022,19750,0.05,50,PE,NFO-OPT,NFO
30239,10120194,39532,NIFTY2231019800CE,NIFTY,0,3/10/2022,19800,0.05,50,CE,NFO-OPT,NFO
30240,10120450,39533,NIFTY2231019800PE,NIFTY,0,3/10/2022,19800,0.05,50,PE,NFO-OPT,NFO
30241,19746306,77134,NIFTY2231715600CE,NIFTY,0,3/17/2022,15600,0.05,50,CE,NFO-OPT,NFO
30242,19746562,77135,NIFTY2231715600PE,NIFTY,0,3/17/2022,15600,0.05,50,PE,NFO-OPT,NFO
30243,18422018,71961,NIFTY2231715650CE,NIFTY,0,3/17/2022,15650,0.05,50,CE,NFO-OPT,NFO
30244,18422274,71962,NIFTY2231715650PE,NIFTY,0,3/17/2022,15650,0.05,50,PE,NFO-OPT,NFO
30245,18422530,71963,NIFTY2231715700CE,NIFTY,0,3/17/2022,15700,0.05,50,CE,NFO-OPT,NFO
30246,18422786,71964,NIFTY2231715700PE,NIFTY,0,3/17/2022,15700,0.05,50,PE,NFO-OPT,NFO
30247,18423042,71965,NIFTY2231715750CE,NIFTY,0,3/17/2022,15750,0.05,50,CE,NFO-OPT,NFO
30248,18423298,71966,NIFTY2231715750PE,NIFTY,0,3/17/2022,15750,0.05,50,PE,NFO-OPT,NFO
30249,18423554,71967,NIFTY2231715800CE,NIFTY,0,3/17/2022,15800,0.05,50,CE,NFO-OPT,NFO
30250,18423810,71968,NIFTY2231715800PE,NIFTY,0,3/17/2022,15800,0.05,50,PE,NFO-OPT,NFO
30251,18424066,71969,NIFTY2231715850CE,NIFTY,0,3/17/2022,15850,0.05,50,CE,NFO-OPT,NFO
30252,18424322,71970,NIFTY2231715850PE,NIFTY,0,3/17/2022,15850,0.05,50,PE,NFO-OPT,NFO
30253,18424578,71971,NIFTY2231715900CE,NIFTY,0,3/17/2022,15900,0.05,50,CE,NFO-OPT,NFO
30254,18424834,71972,NIFTY2231715900PE,NIFTY,0,3/17/2022,15900,0.05,50,PE,NFO-OPT,NFO
30255,18425090,71973,NIFTY2231715950CE,NIFTY,0,3/17/2022,15950,0.05,50,CE,NFO-OPT,NFO
30256,18425346,71974,NIFTY2231715950PE,NIFTY,0,3/17/2022,15950,0.05,50,PE,NFO-OPT,NFO
30257,18425602,71975,NIFTY2231716000CE,NIFTY,0,3/17/2022,16000,0.05,50,CE,NFO-OPT,NFO
30258,18425858,71976,NIFTY2231716000PE,NIFTY,0,3/17/2022,16000,0.05,50,PE,NFO-OPT,NFO
30259,18426114,71977,NIFTY2231716050CE,NIFTY,0,3/17/2022,16050,0.05,50,CE,NFO-OPT,NFO
30260,18426370,71978,NIFTY2231716050PE,NIFTY,0,3/17/2022,16050,0.05,50,PE,NFO-OPT,NFO
30261,16701954,65242,NIFTY2231716100CE,NIFTY,0,3/17/2022,16100,0.05,50,CE,NFO-OPT,NFO
30262,16702210,65243,NIFTY2231716100PE,NIFTY,0,3/17/2022,16100,0.05,50,PE,NFO-OPT,NFO
30263,16702466,65244,NIFTY2231716150CE,NIFTY,0,3/17/2022,16150,0.05,50,CE,NFO-OPT,NFO
30264,16702722,65245,NIFTY2231716150PE,NIFTY,0,3/17/2022,16150,0.05,50,PE,NFO-OPT,NFO
30265,16705538,65256,NIFTY2231716200CE,NIFTY,0,3/17/2022,16200,0.05,50,CE,NFO-OPT,NFO
30266,16705794,65257,NIFTY2231716200PE,NIFTY,0,3/17/2022,16200,0.05,50,PE,NFO-OPT,NFO
30267,13799938,53906,NIFTY2231716250CE,NIFTY,0,3/17/2022,16250,0.05,50,CE,NFO-OPT,NFO
30268,13800194,53907,NIFTY2231716250PE,NIFTY,0,3/17/2022,16250,0.05,50,PE,NFO-OPT,NFO
30269,13800450,53908,NIFTY2231716300CE,NIFTY,0,3/17/2022,16300,0.05,50,CE,NFO-OPT,NFO
30270,13800706,53909,NIFTY2231716300PE,NIFTY,0,3/17/2022,16300,0.05,50,PE,NFO-OPT,NFO
30271,13800962,53910,NIFTY2231716350CE,NIFTY,0,3/17/2022,16350,0.05,50,CE,NFO-OPT,NFO
30272,13801218,53911,NIFTY2231716350PE,NIFTY,0,3/17/2022,16350,0.05,50,PE,NFO-OPT,NFO
30273,13803266,53919,NIFTY2231716400CE,NIFTY,0,3/17/2022,16400,0.05,50,CE,NFO-OPT,NFO
30274,13803522,53920,NIFTY2231716400PE,NIFTY,0,3/17/2022,16400,0.05,50,PE,NFO-OPT,NFO
30275,9827842,38390,NIFTY2231716450CE,NIFTY,0,3/17/2022,16450,0.05,50,CE,NFO-OPT,NFO
30276,9828098,38391,NIFTY2231716450PE,NIFTY,0,3/17/2022,16450,0.05,50,PE,NFO-OPT,NFO
30277,10326786,40339,NIFTY2231716500CE,NIFTY,0,3/17/2022,16500,0.05,50,CE,NFO-OPT,NFO
30278,10327042,40340,NIFTY2231716500PE,NIFTY,0,3/17/2022,16500,0.05,50,PE,NFO-OPT,NFO
30279,11139586,43514,NIFTY2231716550CE,NIFTY,0,3/17/2022,16550,0.05,50,CE,NFO-OPT,NFO
30280,11139842,43515,NIFTY2231716550PE,NIFTY,0,3/17/2022,16550,0.05,50,PE,NFO-OPT,NFO
30281,12961282,50630,NIFTY2231716600CE,NIFTY,0,3/17/2022,16600,0.05,50,CE,NFO-OPT,NFO
30282,12961538,50631,NIFTY2231716600PE,NIFTY,0,3/17/2022,16600,0.05,50,PE,NFO-OPT,NFO
30283,12961794,50632,NIFTY2231716650CE,NIFTY,0,3/17/2022,16650,0.05,50,CE,NFO-OPT,NFO
30284,12962050,50633,NIFTY2231716650PE,NIFTY,0,3/17/2022,16650,0.05,50,PE,NFO-OPT,NFO
30285,12962562,50635,NIFTY2231716700CE,NIFTY,0,3/17/2022,16700,0.05,50,CE,NFO-OPT,NFO
30286,12962818,50636,NIFTY2231716700PE,NIFTY,0,3/17/2022,16700,0.05,50,PE,NFO-OPT,NFO
30287,12502274,48837,NIFTY2231716750CE,NIFTY,0,3/17/2022,16750,0.05,50,CE,NFO-OPT,NFO
30288,12502530,48838,NIFTY2231716750PE,NIFTY,0,3/17/2022,16750,0.05,50,PE,NFO-OPT,NFO
30289,12503810,48843,NIFTY2231716800CE,NIFTY,0,3/17/2022,16800,0.05,50,CE,NFO-OPT,NFO
30290,12504066,48844,NIFTY2231716800PE,NIFTY,0,3/17/2022,16800,0.05,50,PE,NFO-OPT,NFO
30291,12504322,48845,NIFTY2231716850CE,NIFTY,0,3/17/2022,16850,0.05,50,CE,NFO-OPT,NFO
30292,12504578,48846,NIFTY2231716850PE,NIFTY,0,3/17/2022,16850,0.05,50,PE,NFO-OPT,NFO
30293,12507906,48859,NIFTY2231716900CE,NIFTY,0,3/17/2022,16900,0.05,50,CE,NFO-OPT,NFO
30294,12508162,48860,NIFTY2231716900PE,NIFTY,0,3/17/2022,16900,0.05,50,PE,NFO-OPT,NFO
30295,12508418,48861,NIFTY2231716950CE,NIFTY,0,3/17/2022,16950,0.05,50,CE,NFO-OPT,NFO
30296,12508674,48862,NIFTY2231716950PE,NIFTY,0,3/17/2022,16950,0.05,50,PE,NFO-OPT,NFO
30297,12508930,48863,NIFTY2231717000CE,NIFTY,0,3/17/2022,17000,0.05,50,CE,NFO-OPT,NFO
30298,12509186,48864,NIFTY2231717000PE,NIFTY,0,3/17/2022,17000,0.05,50,PE,NFO-OPT,NFO
30299,12509442,48865,NIFTY2231717050CE,NIFTY,0,3/17/2022,17050,0.05,50,CE,NFO-OPT,NFO
30300,12509698,48866,NIFTY2231717050PE,NIFTY,0,3/17/2022,17050,0.05,50,PE,NFO-OPT,NFO
30301,12509954,48867,NIFTY2231717100CE,NIFTY,0,3/17/2022,17100,0.05,50,CE,NFO-OPT,NFO
30302,12510978,48871,NIFTY2231717100PE,NIFTY,0,3/17/2022,17100,0.05,50,PE,NFO-OPT,NFO
30303,12511234,48872,NIFTY2231717150CE,NIFTY,0,3/17/2022,17150,0.05,50,CE,NFO-OPT,NFO
30304,12511490,48873,NIFTY2231717150PE,NIFTY,0,3/17/2022,17150,0.05,50,PE,NFO-OPT,NFO
30305,12511746,48874,NIFTY2231717200CE,NIFTY,0,3/17/2022,17200,0.05,50,CE,NFO-OPT,NFO
30306,12512002,48875,NIFTY2231717200PE,NIFTY,0,3/17/2022,17200,0.05,50,PE,NFO-OPT,NFO
30307,12512258,48876,NIFTY2231717250CE,NIFTY,0,3/17/2022,17250,0.05,50,CE,NFO-OPT,NFO
30308,12512514,48877,NIFTY2231717250PE,NIFTY,0,3/17/2022,17250,0.05,50,PE,NFO-OPT,NFO
30309,12513026,48879,NIFTY2231717300CE,NIFTY,0,3/17/2022,17300,0.05,50,CE,NFO-OPT,NFO
30310,12513282,48880,NIFTY2231717300PE,NIFTY,0,3/17/2022,17300,0.05,50,PE,NFO-OPT,NFO
30311,12513538,48881,NIFTY2231717350CE,NIFTY,0,3/17/2022,17350,0.05,50,CE,NFO-OPT,NFO
30312,12513794,48882,NIFTY2231717350PE,NIFTY,0,3/17/2022,17350,0.05,50,PE,NFO-OPT,NFO
30313,12514050,48883,NIFTY2231717400CE,NIFTY,0,3/17/2022,17400,0.05,50,CE,NFO-OPT,NFO
30314,12516098,48891,NIFTY2231717400PE,NIFTY,0,3/17/2022,17400,0.05,50,PE,NFO-OPT,NFO
30315,12516866,48894,NIFTY2231717450CE,NIFTY,0,3/17/2022,17450,0.05,50,CE,NFO-OPT,NFO
30316,12517890,48898,NIFTY2231717450PE,NIFTY,0,3/17/2022,17450,0.05,50,PE,NFO-OPT,NFO
30317,12519170,48903,NIFTY2231717500CE,NIFTY,0,3/17/2022,17500,0.05,50,CE,NFO-OPT,NFO
30318,12519426,48904,NIFTY2231717500PE,NIFTY,0,3/17/2022,17500,0.05,50,PE,NFO-OPT,NFO
30319,12519682,48905,NIFTY2231717550CE,NIFTY,0,3/17/2022,17550,0.05,50,CE,NFO-OPT,NFO
30320,12519938,48906,NIFTY2231717550PE,NIFTY,0,3/17/2022,17550,0.05,50,PE,NFO-OPT,NFO
30321,12520194,48907,NIFTY2231717600CE,NIFTY,0,3/17/2022,17600,0.05,50,CE,NFO-OPT,NFO
30322,12520962,48910,NIFTY2231717600PE,NIFTY,0,3/17/2022,17600,0.05,50,PE,NFO-OPT,NFO
30323,12521218,48911,NIFTY2231717650CE,NIFTY,0,3/17/2022,17650,0.05,50,CE,NFO-OPT,NFO
30324,12521474,48912,NIFTY2231717650PE,NIFTY,0,3/17/2022,17650,0.05,50,PE,NFO-OPT,NFO
30325,12521730,48913,NIFTY2231717700CE,NIFTY,0,3/17/2022,17700,0.05,50,CE,NFO-OPT,NFO
30326,12522754,48917,NIFTY2231717700PE,NIFTY,0,3/17/2022,17700,0.05,50,PE,NFO-OPT,NFO
30327,12523010,48918,NIFTY2231717750CE,NIFTY,0,3/17/2022,17750,0.05,50,CE,NFO-OPT,NFO
30328,12523266,48919,NIFTY2231717750PE,NIFTY,0,3/17/2022,17750,0.05,50,PE,NFO-OPT,NFO
30329,12525058,48926,NIFTY2231717800CE,NIFTY,0,3/17/2022,17800,0.05,50,CE,NFO-OPT,NFO
30330,12526082,48930,NIFTY2231717800PE,NIFTY,0,3/17/2022,17800,0.05,50,PE,NFO-OPT,NFO
30331,12526338,48931,NIFTY2231717850CE,NIFTY,0,3/17/2022,17850,0.05,50,CE,NFO-OPT,NFO
30332,12526594,48932,NIFTY2231717850PE,NIFTY,0,3/17/2022,17850,0.05,50,PE,NFO-OPT,NFO
30333,12526850,48933,NIFTY2231717900CE,NIFTY,0,3/17/2022,17900,0.05,50,CE,NFO-OPT,NFO
30334,12528130,48938,NIFTY2231717900PE,NIFTY,0,3/17/2022,17900,0.05,50,PE,NFO-OPT,NFO
30335,12528386,48939,NIFTY2231717950CE,NIFTY,0,3/17/2022,17950,0.05,50,CE,NFO-OPT,NFO
30336,12528642,48940,NIFTY2231717950PE,NIFTY,0,3/17/2022,17950,0.05,50,PE,NFO-OPT,NFO
30337,12528898,48941,NIFTY2231718000CE,NIFTY,0,3/17/2022,18000,0.05,50,CE,NFO-OPT,NFO
30338,12530178,48946,NIFTY2231718000PE,NIFTY,0,3/17/2022,18000,0.05,50,PE,NFO-OPT,NFO
30339,12530434,48947,NIFTY2231718050CE,NIFTY,0,3/17/2022,18050,0.05,50,CE,NFO-OPT,NFO
30340,12530690,48948,NIFTY2231718050PE,NIFTY,0,3/17/2022,18050,0.05,50,PE,NFO-OPT,NFO
30341,12530946,48949,NIFTY2231718100CE,NIFTY,0,3/17/2022,18100,0.05,50,CE,NFO-OPT,NFO
30342,12531202,48950,NIFTY2231718100PE,NIFTY,0,3/17/2022,18100,0.05,50,PE,NFO-OPT,NFO
30343,12532482,48955,NIFTY2231718150CE,NIFTY,0,3/17/2022,18150,0.05,50,CE,NFO-OPT,NFO
30344,12532738,48956,NIFTY2231718150PE,NIFTY,0,3/17/2022,18150,0.05,50,PE,NFO-OPT,NFO
30345,12535554,48967,NIFTY2231718200CE,NIFTY,0,3/17/2022,18200,0.05,50,CE,NFO-OPT,NFO
30346,12535810,48968,NIFTY2231718200PE,NIFTY,0,3/17/2022,18200,0.05,50,PE,NFO-OPT,NFO
30347,12536066,48969,NIFTY2231718250CE,NIFTY,0,3/17/2022,18250,0.05,50,CE,NFO-OPT,NFO
30348,12536322,48970,NIFTY2231718250PE,NIFTY,0,3/17/2022,18250,0.05,50,PE,NFO-OPT,NFO
30349,12538114,48977,NIFTY2231718300CE,NIFTY,0,3/17/2022,18300,0.05,50,CE,NFO-OPT,NFO
30350,12538370,48978,NIFTY2231718300PE,NIFTY,0,3/17/2022,18300,0.05,50,PE,NFO-OPT,NFO
30351,12538626,48979,NIFTY2231718350CE,NIFTY,0,3/17/2022,18350,0.05,50,CE,NFO-OPT,NFO
30352,12538882,48980,NIFTY2231718350PE,NIFTY,0,3/17/2022,18350,0.05,50,PE,NFO-OPT,NFO
30353,12539138,48981,NIFTY2231718400CE,NIFTY,0,3/17/2022,18400,0.05,50,CE,NFO-OPT,NFO
30354,12539394,48982,NIFTY2231718400PE,NIFTY,0,3/17/2022,18400,0.05,50,PE,NFO-OPT,NFO
30355,12541698,48991,NIFTY2231718450CE,NIFTY,0,3/17/2022,18450,0.05,50,CE,NFO-OPT,NFO
30356,12541954,48992,NIFTY2231718450PE,NIFTY,0,3/17/2022,18450,0.05,50,PE,NFO-OPT,NFO
30357,12542210,48993,NIFTY2231718500CE,NIFTY,0,3/17/2022,18500,0.05,50,CE,NFO-OPT,NFO
30358,12542466,48994,NIFTY2231718500PE,NIFTY,0,3/17/2022,18500,0.05,50,PE,NFO-OPT,NFO
30359,12542722,48995,NIFTY2231718550CE,NIFTY,0,3/17/2022,18550,0.05,50,CE,NFO-OPT,NFO
30360,12542978,48996,NIFTY2231718550PE,NIFTY,0,3/17/2022,18550,0.05,50,PE,NFO-OPT,NFO
30361,12543234,48997,NIFTY2231718600CE,NIFTY,0,3/17/2022,18600,0.05,50,CE,NFO-OPT,NFO
30362,12543490,48998,NIFTY2231718600PE,NIFTY,0,3/17/2022,18600,0.05,50,PE,NFO-OPT,NFO
30363,12543746,48999,NIFTY2231718650CE,NIFTY,0,3/17/2022,18650,0.05,50,CE,NFO-OPT,NFO
30364,12544002,49000,NIFTY2231718650PE,NIFTY,0,3/17/2022,18650,0.05,50,PE,NFO-OPT,NFO
30365,12544258,49001,NIFTY2231718700CE,NIFTY,0,3/17/2022,18700,0.05,50,CE,NFO-OPT,NFO
30366,12544514,49002,NIFTY2231718700PE,NIFTY,0,3/17/2022,18700,0.05,50,PE,NFO-OPT,NFO
30367,12544770,49003,NIFTY2231718750CE,NIFTY,0,3/17/2022,18750,0.05,50,CE,NFO-OPT,NFO
30368,12545026,49004,NIFTY2231718750PE,NIFTY,0,3/17/2022,18750,0.05,50,PE,NFO-OPT,NFO
30369,12546306,49009,NIFTY2231718800CE,NIFTY,0,3/17/2022,18800,0.05,50,CE,NFO-OPT,NFO
30370,12546562,49010,NIFTY2231718800PE,NIFTY,0,3/17/2022,18800,0.05,50,PE,NFO-OPT,NFO
30371,12547074,49012,NIFTY2231718850CE,NIFTY,0,3/17/2022,18850,0.05,50,CE,NFO-OPT,NFO
30372,12547842,49015,NIFTY2231718850PE,NIFTY,0,3/17/2022,18850,0.05,50,PE,NFO-OPT,NFO
30373,12548098,49016,NIFTY2231718900CE,NIFTY,0,3/17/2022,18900,0.05,50,CE,NFO-OPT,NFO
30374,12548354,49017,NIFTY2231718900PE,NIFTY,0,3/17/2022,18900,0.05,50,PE,NFO-OPT,NFO
30375,12548610,49018,NIFTY2231718950CE,NIFTY,0,3/17/2022,18950,0.05,50,CE,NFO-OPT,NFO
30376,12548866,49019,NIFTY2231718950PE,NIFTY,0,3/17/2022,18950,0.05,50,PE,NFO-OPT,NFO
30377,12549122,49020,NIFTY2231719000CE,NIFTY,0,3/17/2022,19000,0.05,50,CE,NFO-OPT,NFO
30378,12549378,49021,NIFTY2231719000PE,NIFTY,0,3/17/2022,19000,0.05,50,PE,NFO-OPT,NFO
30379,12549634,49022,NIFTY2231719050CE,NIFTY,0,3/17/2022,19050,0.05,50,CE,NFO-OPT,NFO
30380,12549890,49023,NIFTY2231719050PE,NIFTY,0,3/17/2022,19050,0.05,50,PE,NFO-OPT,NFO
30381,12550146,49024,NIFTY2231719100CE,NIFTY,0,3/17/2022,19100,0.05,50,CE,NFO-OPT,NFO
30382,12550402,49025,NIFTY2231719100PE,NIFTY,0,3/17/2022,19100,0.05,50,PE,NFO-OPT,NFO
30383,12550658,49026,NIFTY2231719150CE,NIFTY,0,3/17/2022,19150,0.05,50,CE,NFO-OPT,NFO
30384,12550914,49027,NIFTY2231719150PE,NIFTY,0,3/17/2022,19150,0.05,50,PE,NFO-OPT,NFO
30385,12551170,49028,NIFTY2231719200CE,NIFTY,0,3/17/2022,19200,0.05,50,CE,NFO-OPT,NFO
30386,12551426,49029,NIFTY2231719200PE,NIFTY,0,3/17/2022,19200,0.05,50,PE,NFO-OPT,NFO
30387,12551682,49030,NIFTY2231719250CE,NIFTY,0,3/17/2022,19250,0.05,50,CE,NFO-OPT,NFO
30388,12551938,49031,NIFTY2231719250PE,NIFTY,0,3/17/2022,19250,0.05,50,PE,NFO-OPT,NFO
30389,12552194,49032,NIFTY2231719300CE,NIFTY,0,3/17/2022,19300,0.05,50,CE,NFO-OPT,NFO
30390,12552450,49033,NIFTY2231719300PE,NIFTY,0,3/17/2022,19300,0.05,50,PE,NFO-OPT,NFO
30391,12552706,49034,NIFTY2231719350CE,NIFTY,0,3/17/2022,19350,0.05,50,CE,NFO-OPT,NFO
30392,12552962,49035,NIFTY2231719350PE,NIFTY,0,3/17/2022,19350,0.05,50,PE,NFO-OPT,NFO
30393,12553218,49036,NIFTY2231719400CE,NIFTY,0,3/17/2022,19400,0.05,50,CE,NFO-OPT,NFO
30394,12553474,49037,NIFTY2231719400PE,NIFTY,0,3/17/2022,19400,0.05,50,PE,NFO-OPT,NFO
30395,12553730,49038,NIFTY2231719450CE,NIFTY,0,3/17/2022,19450,0.05,50,CE,NFO-OPT,NFO
30396,12554498,49041,NIFTY2231719450PE,NIFTY,0,3/17/2022,19450,0.05,50,PE,NFO-OPT,NFO
30397,12554754,49042,NIFTY2231719500CE,NIFTY,0,3/17/2022,19500,0.05,50,CE,NFO-OPT,NFO
30398,12555010,49043,NIFTY2231719500PE,NIFTY,0,3/17/2022,19500,0.05,50,PE,NFO-OPT,NFO
30399,12555266,49044,NIFTY2231719550CE,NIFTY,0,3/17/2022,19550,0.05,50,CE,NFO-OPT,NFO
30400,12556034,49047,NIFTY2231719550PE,NIFTY,0,3/17/2022,19550,0.05,50,PE,NFO-OPT,NFO
30401,12556290,49048,NIFTY2231719600CE,NIFTY,0,3/17/2022,19600,0.05,50,CE,NFO-OPT,NFO
30402,12557570,49053,NIFTY2231719600PE,NIFTY,0,3/17/2022,19600,0.05,50,PE,NFO-OPT,NFO
30403,12557826,49054,NIFTY2231719650CE,NIFTY,0,3/17/2022,19650,0.05,50,CE,NFO-OPT,NFO
30404,12558082,49055,NIFTY2231719650PE,NIFTY,0,3/17/2022,19650,0.05,50,PE,NFO-OPT,NFO
30405,12558338,49056,NIFTY2231719700CE,NIFTY,0,3/17/2022,19700,0.05,50,CE,NFO-OPT,NFO
30406,12558594,49057,NIFTY2231719700PE,NIFTY,0,3/17/2022,19700,0.05,50,PE,NFO-OPT,NFO
30407,12558850,49058,NIFTY2231719750CE,NIFTY,0,3/17/2022,19750,0.05,50,CE,NFO-OPT,NFO
30408,12559106,49059,NIFTY2231719750PE,NIFTY,0,3/17/2022,19750,0.05,50,PE,NFO-OPT,NFO
30409,10122498,39541,NIFTY2231719800CE,NIFTY,0,3/17/2022,19800,0.05,50,CE,NFO-OPT,NFO
30410,10122754,39542,NIFTY2231719800PE,NIFTY,0,3/17/2022,19800,0.05,50,PE,NFO-OPT,NFO
30411,19746818,77136,NIFTY2232415600CE,NIFTY,0,3/24/2022,15600,0.05,50,CE,NFO-OPT,NFO
30412,19747074,77137,NIFTY2232415600PE,NIFTY,0,3/24/2022,15600,0.05,50,PE,NFO-OPT,NFO
30413,18426626,71979,NIFTY2232415650CE,NIFTY,0,3/24/2022,15650,0.05,50,CE,NFO-OPT,NFO
30414,18426882,71980,NIFTY2232415650PE,NIFTY,0,3/24/2022,15650,0.05,50,PE,NFO-OPT,NFO
30415,18427138,71981,NIFTY2232415700CE,NIFTY,0,3/24/2022,15700,0.05,50,CE,NFO-OPT,NFO
30416,18427394,71982,NIFTY2232415700PE,NIFTY,0,3/24/2022,15700,0.05,50,PE,NFO-OPT,NFO
30417,18427650,71983,NIFTY2232415750CE,NIFTY,0,3/24/2022,15750,0.05,50,CE,NFO-OPT,NFO
30418,18427906,71984,NIFTY2232415750PE,NIFTY,0,3/24/2022,15750,0.05,50,PE,NFO-OPT,NFO
30419,18428162,71985,NIFTY2232415800CE,NIFTY,0,3/24/2022,15800,0.05,50,CE,NFO-OPT,NFO
30420,18428418,71986,NIFTY2232415800PE,NIFTY,0,3/24/2022,15800,0.05,50,PE,NFO-OPT,NFO
30421,18428674,71987,NIFTY2232415850CE,NIFTY,0,3/24/2022,15850,0.05,50,CE,NFO-OPT,NFO
30422,18428930,71988,NIFTY2232415850PE,NIFTY,0,3/24/2022,15850,0.05,50,PE,NFO-OPT,NFO
30423,18429186,71989,NIFTY2232415900CE,NIFTY,0,3/24/2022,15900,0.05,50,CE,NFO-OPT,NFO
30424,18429442,71990,NIFTY2232415900PE,NIFTY,0,3/24/2022,15900,0.05,50,PE,NFO-OPT,NFO
30425,18429698,71991,NIFTY2232415950CE,NIFTY,0,3/24/2022,15950,0.05,50,CE,NFO-OPT,NFO
30426,18429954,71992,NIFTY2232415950PE,NIFTY,0,3/24/2022,15950,0.05,50,PE,NFO-OPT,NFO
30427,18430210,71993,NIFTY2232416000CE,NIFTY,0,3/24/2022,16000,0.05,50,CE,NFO-OPT,NFO
30428,18430466,71994,NIFTY2232416000PE,NIFTY,0,3/24/2022,16000,0.05,50,PE,NFO-OPT,NFO
30429,18430722,71995,NIFTY2232416050CE,NIFTY,0,3/24/2022,16050,0.05,50,CE,NFO-OPT,NFO
30430,18430978,71996,NIFTY2232416050PE,NIFTY,0,3/24/2022,16050,0.05,50,PE,NFO-OPT,NFO
30431,16706050,65258,NIFTY2232416100CE,NIFTY,0,3/24/2022,16100,0.05,50,CE,NFO-OPT,NFO
30432,16706306,65259,NIFTY2232416100PE,NIFTY,0,3/24/2022,16100,0.05,50,PE,NFO-OPT,NFO
30433,16707586,65264,NIFTY2232416150CE,NIFTY,0,3/24/2022,16150,0.05,50,CE,NFO-OPT,NFO
30434,16707842,65265,NIFTY2232416150PE,NIFTY,0,3/24/2022,16150,0.05,50,PE,NFO-OPT,NFO
30435,16776194,65532,NIFTY2232416200CE,NIFTY,0,3/24/2022,16200,0.05,50,CE,NFO-OPT,NFO
30436,16776450,65533,NIFTY2232416200PE,NIFTY,0,3/24/2022,16200,0.05,50,PE,NFO-OPT,NFO
30437,13804034,53922,NIFTY2232416250CE,NIFTY,0,3/24/2022,16250,0.05,50,CE,NFO-OPT,NFO
30438,13804290,53923,NIFTY2232416250PE,NIFTY,0,3/24/2022,16250,0.05,50,PE,NFO-OPT,NFO
30439,13804546,53924,NIFTY2232416300CE,NIFTY,0,3/24/2022,16300,0.05,50,CE,NFO-OPT,NFO
30440,13805314,53927,NIFTY2232416300PE,NIFTY,0,3/24/2022,16300,0.05,50,PE,NFO-OPT,NFO
30441,13806082,53930,NIFTY2232416350CE,NIFTY,0,3/24/2022,16350,0.05,50,CE,NFO-OPT,NFO
30442,13806338,53931,NIFTY2232416350PE,NIFTY,0,3/24/2022,16350,0.05,50,PE,NFO-OPT,NFO
30443,13806594,53932,NIFTY2232416400CE,NIFTY,0,3/24/2022,16400,0.05,50,CE,NFO-OPT,NFO
30444,13806850,53933,NIFTY2232416400PE,NIFTY,0,3/24/2022,16400,0.05,50,PE,NFO-OPT,NFO
30445,13807106,53934,NIFTY2232416450CE,NIFTY,0,3/24/2022,16450,0.05,50,CE,NFO-OPT,NFO
30446,13807362,53935,NIFTY2232416450PE,NIFTY,0,3/24/2022,16450,0.05,50,PE,NFO-OPT,NFO
30447,13807618,53936,NIFTY2232416500CE,NIFTY,0,3/24/2022,16500,0.05,50,CE,NFO-OPT,NFO
30448,13807874,53937,NIFTY2232416500PE,NIFTY,0,3/24/2022,16500,0.05,50,PE,NFO-OPT,NFO
30449,13808130,53938,NIFTY2232416550CE,NIFTY,0,3/24/2022,16550,0.05,50,CE,NFO-OPT,NFO
30450,13808386,53939,NIFTY2232416550PE,NIFTY,0,3/24/2022,16550,0.05,50,PE,NFO-OPT,NFO
30451,13808642,53940,NIFTY2232416600CE,NIFTY,0,3/24/2022,16600,0.05,50,CE,NFO-OPT,NFO
30452,13808898,53941,NIFTY2232416600PE,NIFTY,0,3/24/2022,16600,0.05,50,PE,NFO-OPT,NFO
30453,13809154,53942,NIFTY2232416650CE,NIFTY,0,3/24/2022,16650,0.05,50,CE,NFO-OPT,NFO
30454,13809410,53943,NIFTY2232416650PE,NIFTY,0,3/24/2022,16650,0.05,50,PE,NFO-OPT,NFO
